objectID,title,artist,medium,department,culture,period,classification,imageURL
470786,Block,NA,Marble,The Cloisters,Catalan,NA,Sculpture-Architectural,https://images.metmuseum.org/CRDImages/cl/original/sf102997.jpg
781951,Necklace,Maison Margiela,metal,Costume Institute,French,NA,NA,NA
749517,Nasty Weather,Jane Wilson,Oil on canvas,Modern and Contemporary Art,NA,NA,Paintings,NA
856183,"Truth discovering to Time, Science instructing her Children in the Improvements on the Microscope","Anonymous, British, 18th century",Mezzotint,Drawings and Prints,NA,NA,Prints,NA
818785,Naomi Childers from Movie Stars photo cards (W585),NA,Commercial photolithograph,Drawings and Prints,NA,NA,Prints,NA
102838,Umbrella,Serendipity 3,"cotton, wood, metal, plastic",Costume Institute,American,NA,NA,NA
387058,Design for a Window with Yellow Drapery,"Anonymous, German, 18th century",Ink and wash and watercolor,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP804494.jpg
901301,The Enchanted Mesa,Arthur William Hall,Aquatint engraving,Drawings and Prints,NA,NA,Prints,NA
911271,Double Cheese,John Krich,Drypoint,Drawings and Prints,NA,NA,Prints,NA
350068,"A New Book of Architecture, Wherein is represented fourty figures of gates and arches triumphant, composed of different inventions, according to the five orders of columnes. Viz. the Tuscane, Dorick, Ionick, Corinthian and Compositeconcerned in eminent building.",Alexandre Francine,Illustrations: engraving,Drawings and Prints,NA,NA,Books,NA
315394,Bird Plaque Ornament,NA,"Copper, gilt",The Michael C. Rockefeller Wing,Vicús,NA,Metal-Ornaments,https://images.metmuseum.org/CRDImages/ao/original/1987.394.349_a.JPG
92155,Suit,Ralph Lauren,wool,Costume Institute,American,NA,NA,NA
228680,Sampler,NA,Silk on silk,European Sculpture and Decorative Arts,NA,NA,Textiles-Embroidered,https://images.metmuseum.org/CRDImages/es/original/165340.jpg
195562,Decanter,NA,Glass,European Sculpture and Decorative Arts,NA,NA,Glass,https://images.metmuseum.org/CRDImages/es/original/DP-1505-021.jpg
228571,Sampler,NA,Silk on linen,European Sculpture and Decorative Arts,NA,NA,Textiles-Embroidered,https://images.metmuseum.org/CRDImages/es/original/165200.jpg
772991,"Mill Near the Grand Chartreuse, Dauphiny",Sir Frank Short,Mezzotint; second state of two,Drawings and Prints,NA,NA,Prints,NA
97488,Playsuit,Claire McCardell,[no medium available],Costume Institute,American,NA,NA,NA
469907,Standing Bishop,Hans von Reutlingen,Silver and silver gilt,The Cloisters,German,NA,Metalwork-Silver,https://images.metmuseum.org/CRDImages/cl/original/DP-21368-001.jpg
350420,"Catalog of Lighting Fixtures, Catalog 180, General Electric Supply Corporation",General Electric Company,Illustrations: photomechanical color process,Drawings and Prints,NA,NA,Books,NA
284196,Gorrilla and Undersecretary of State,John Gutmann,Gelatin silver print,Photographs,NA,NA,Photographs,NA
36512,Haneda Rakugan,Utagawa Hiroshige,Woodblock print; ink and color on paper,Asian Art,Japan,Edo period (1615–1868),Prints,https://images.metmuseum.org/CRDImages/as/original/DP123256.jpg
71460,Piece,NA,Silk / Compound weave,Asian Art,Japan,NA,Textiles-Woven,NA
548700,Ball Bead with Name of Hatshepsut,NA,Amethyst,Egyptian Art,NA,New Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/LC-26_7_738_EGDP033143.jpg
41746,Ornament with deer,NA,Jade (nephrite),Asian Art,China,Liao dynasty (907–1125),Jade,https://images.metmuseum.org/CRDImages/as/original/DP318930.jpg
283728,"[""Disgust in the boat train. // The taxi horns of Paris.""]",Walker Evans,Pencil on paper,Photographs,NA,NA,Manuscript Materials,NA
49678,Cresecent Moon-Shaped Pendant with Foliate Design,NA,Gold,Asian Art,Indonesia (Java),Central Javanese period,Jewelry,https://images.metmuseum.org/CRDImages/as/original/1998_544_17.JPG
625298,Venus and Cupid,Lucas Cranach the Elder,Woodcut,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP842198.jpg
444638,Girdle Clasp,NA,"Silver sheet; applied with filigree, granulation, inlaid with enamel",Islamic Art,NA,NA,Jewelry,https://images.metmuseum.org/CRDImages/is/original/DP-15436-034.jpg
448848,Fragment with Stamped Leaves and Rosettes,NA,Earthenware; molded and stamped,Islamic Art,NA,NA,Ceramics,https://images.metmuseum.org/CRDImages/is/original/sf32-150-383a.jpg
571507,Dish saucer,NA,Bronze or copper alloy,Egyptian Art,NA,Old Kingdom,NA,NA
15125,George Washington,Anna Claypoole Peale,Watercolor on ivory,The American Wing,American,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/APS6627.jpg
384149,Design for a Chimneypiece,Sir William Chambers,Pen and ink,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP805410.jpg
273571,"[Peggy Hobson, Long Island, New York]",Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
113374,Bonnet,NA,"horsehair, silk",Costume Institute,probably American,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/CI44.3.2_S.jpg
420920,"Le Fuite en Égypte (The Flight into Egypt), from ""La Vie de La Sainte Vierge"" (The Life of the Virgin)",Jacques Callot,Etching; second state of three (Lieure),Drawings and Prints,NA,NA,Prints,NA
97160,Evening dress,Yves Saint Laurent,"silk, glass",Costume Institute,French,NA,NA,NA
57568,Myriad Birds: Picture Book of Playful Verse (Momo chidori kyōka-awase),Kitagawa Utamaro,Woodblock printed books (vols. 1 and 2); ink and color on paper,Asian Art,Japan,Edo period (1615–1868),Illustrated Books,https://images.metmuseum.org/CRDImages/as/original/DP283335.jpg
58886,Inrō with Basket of Spring Flowers (obverse); Basket of Autumn Flowers (reverse),NA,"Five cases; lacquered wood with gold and silver hiramaki-e, togidashimaki-e, cutout gold foil application on black and nashiji lacquer ground
Netsuke: lacquered wood with hiramaki-e; chrysanthemum and paulownia flower
Ojime: silver bead inlaid with gold",Asian Art,Japan,Edo period (1615–1868),Inrō,https://images.metmuseum.org/CRDImages/as/original/DP154383.jpg
19757,Cherry Laurel (Mock Orange) Bough,Mary Russell Smith,Watercolor and gouache on paper,The American Wing,American,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/SFcs54312007a.jpg
856558,Children's bacchanale,Lorenzo Loli,Etching,Drawings and Prints,NA,NA,Prints,NA
36045,Blue Phoenix,Jiang Baohua,Hanging scroll; ink and color on paper,Asian Art,China,NA,Paintings,https://images.metmuseum.org/CRDImages/as/original/DP-32744-002.jpg
625748,Worker Shabti of Nauny,NA,Faience,Egyptian Art,NA,Third Intermediate Period,NA,https://images.metmuseum.org/CRDImages/eg/original/30.3.26.80_EGDP021311.jpg
433472,"Henley, San Francisco, from the ""Obak Baseball Players"" set (T212), issued by the American Tobacco Company to promote Obak Mouthpiece Cigarettes",American Tobacco Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
555036,Funerary Cone of the Scribe Amenemopet,NA,Pottery,Egyptian Art,NA,New Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/bw09.185.12.jpg
244971,Plasma ring stone,NA,Plasma,Greek and Roman Art,Roman,Late Republican or Imperial,Gems,https://images.metmuseum.org/CRDImages/gr/original/DP141748.jpg
308778,Costume Ornament,NA,Silver,The Michael C. Rockefeller Wing,Central coast (?),NA,Metal-Ornaments,https://images.metmuseum.org/CRDImages/ao/original/64.228.250.JPG
68809,Medallion,NA,Silk;  on silk;  bound with silk;  bordered with silk,Asian Art,China,Qing dynasty (1644–1911),Textiles-Embroidered,https://images.metmuseum.org/CRDImages/as/original/79628.jpg
369460,Vallauris Exhibition 1954,Pablo Picasso,Linoleum cut,Drawings and Prints,NA,NA,Prints,NA
221139,Edging,NA,Bobbin lace,European Sculpture and Decorative Arts,NA,NA,Textiles-Laces,https://images.metmuseum.org/CRDImages/es/original/DP8366.jpg
366914,Diana Dancing Academy,Reginald Marsh,Engraving,Drawings and Prints,NA,NA,Prints,NA
716483,"Maud Waldemere, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",William S. Kimball & Company,Commercial color lithograph,Drawings and Prints,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/dp/original/DPB871590.jpg
307952,Tunic Fragment,NA,Camelid hair,The Michael C. Rockefeller Wing,Nasca (?),NA,Textiles-Woven,https://images.metmuseum.org/CRDImages/ao/original/DP18638.jpg
386943,Design for a Gothic Bed,"Anonymous, British, 19th century",Graphite and pen and ink,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP807213.jpg
670755,Instruction,John Raphael Smith,"Stipple engraving, printed in color; first state of two",Drawings and Prints,NA,NA,Prints,NA
324797,Section of a band with felines and heads of birds,NA,"Gold, glass paste",Ancient Near Eastern Art,Iran,"Iron Age, Scythian",NA,https://images.metmuseum.org/CRDImages/an/original/DP-26515-001.jpg
200261,Dish with cover (one of a pair),Charles-Louis-Auguste Spriman (or Spriment),Silver,European Sculpture and Decorative Arts,NA,NA,Metalwork-Silver,https://images.metmuseum.org/CRDImages/es/original/164137.jpg
688108,"La Caricature, numbers 1–32",Charles Philipon,"Lithographs, some hand colored",Drawings and Prints,NA,NA,Books,NA
445366,Ring Weight,NA,Glass; tooled and stamped,Islamic Art,NA,NA,Glass,https://images.metmuseum.org/CRDImages/is/original/sf08-256-1a.jpg
230916,Piece,NA,Silk,European Sculpture and Decorative Arts,NA,NA,Textiles-Woven,https://images.metmuseum.org/CRDImages/es/original/213597.jpg
815628,A nymph and shepherd,Jean-Baptiste Michel,Engraving,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP885610.jpg
548019,Raised relief fragment,NA,Limestone,Egyptian Art,NA,"Late Period, Saite",NA,https://images.metmuseum.org/CRDImages/eg/original/bb468-69.jpg
857967,The South Gate of Cardiff Castle in Glamorgan Shire,Paul Sandby,Etching and aquatint; third state of three,Drawings and Prints,NA,NA,Prints,NA
432682,The school of painting (Il Liceo della Pittura),Pietro Testa,Etching,Drawings and Prints,NA,NA,Prints,NA
69988,Stencil,NA,Paper,Asian Art,Japan,Edo period (1615–1868),Stencils,https://images.metmuseum.org/CRDImages/as/original/DP13719.jpg
283047,"[80 Postcards of Portraits, Including Numerous Nadar Postcards, Collected by Walker Evans]",Various,Photomechanical prints; gelatin silver prints,Photographs,NA,NA,Prints,NA
445196,Fragment of a Cup,NA,Stonepaste; underglaze painted under transparent turquoise glaze,Islamic Art,NA,NA,Ceramics,https://images.metmuseum.org/CRDImages/is/original/dg-07.238.41b_1.jpg
156893,Evening bonnet,NA,"silk, birds, feathers, jet",Costume Institute,probably French,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/67.110.3_CP3.jpg
653719,"Bell rubbing with Christ on the Cross, from Neuwerkkirche, Goslar, Germany",NA,Charcoal,Drawings and Prints,NA,NA,Rubbing,NA
237745,Crouching Flora,Jean-Baptiste Carpeaux,Terracotta,European Sculpture and Decorative Arts,NA,NA,Sculpture,https://images.metmuseum.org/CRDImages/es/original/DP311987.jpg
376558,Carlo Cignani?,Francesco Bartolozzi,Etching and engraving,Drawings and Prints,NA,NA,Prints,NA
761936,Telegraph People at Work,Sandro Chia,Etching,Drawings and Prints,NA,NA,Prints,NA
751193,"Apollo, from a suite of ornament designs with grotesques and deities",Etienne Delaune,Engraving,Drawings and Prints,NA,NA,Prints,NA
169143,Accessory set,NA,Linen,Costume Institute,British,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/56.96a-c_CP2.jpg
410385,"Billy Edwards, Pugilist, from World's Champions, Series 2 (N29) for Allen & Ginter Cigarettes",Allen & Ginter,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP838264.jpg
767885,"""Wot's You Hurry, Colonel"" from Exhibit Comics Cards (W431)",NA,Commercial color photolithograph,Drawings and Prints,NA,NA,Prints,NA
157944,"""Féminité""",House of Worth,silk,Costume Institute,French,NA,NA,NA
755771,"The real masked fighter, from 'News of the day,' published in Le Charivari, November 9, 1867",Honoré Daumier,Lithograph on newsprint; third state of three (Delteil),Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP877663.jpg
693272,Terracotta fragments of kylikes (drinking cups),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic/Early Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB03725_1_ff.jpg
393189,Alexander welcoming Thalestris and the Amazons,Master FG,Engraving,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP824220.jpg
377155,Sir George Carew,Francesco Bartolozzi,"Etching and stipple engraving, printed in color on pink paper; second state",Drawings and Prints,NA,NA,Prints,NA
400649,"Coursing, from the Games and Sports series (N165) for Old Judge Cigarettes",Goodwin & Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP823020.jpg
31941,Arm Guard,NA,"Steel, brass, iron, textile",Arms and Armor,Indian,NA,Armor Parts-Arms & Shoulders,https://images.metmuseum.org/CRDImages/aa/original/36.25.418_001July2014.jpg
273994,"[Graffiti on Door, Christopher Street, New York City]",Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
255019,Marble stele (grave marker) of a man,NA,Marble,Greek and Roman Art,"Greek, Attic",Late Classical,Stone Sculpture,https://images.metmuseum.org/CRDImages/gr/original/CT_26717.jpg
229364,Piece,NA,Mohair,European Sculpture and Decorative Arts,NA,NA,Textiles-Printed,NA
24815,Pair of Wheellock Rifles Made for Emperor Leopold I (1640–1705),Caspar Neireiter,"Steel, silver, wood (walnut)",Arms and Armor,"Bohemian, Prague",NA,Firearms-Guns-Wheellock,https://images.metmuseum.org/CRDImages/aa/original/DP159185.jpg
425552,Portrait of Charles-Emmanuel Roi de Sardaigne,Louis Simon Lempereur,Etching and engraving,Drawings and Prints,NA,NA,Prints,NA
560970,Lotus shaped terminal for collar,NA,Gold,Egyptian Art,NA,Ptolemaic Period,NA,https://images.metmuseum.org/CRDImages/eg/original/23.2.69.jpg
114407,Sandals,NA,leather,Costume Institute,Italian,NA,NA,NA
721825,Terracotta fragment of a stemless kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB08663_1_ff.jpg
206670,Corpus from a Crucifix,Nymphenburg Porcelain Manufactory,Hard-paste porcelain,European Sculpture and Decorative Arts,NA,NA,Ceramics-Porcelain,https://images.metmuseum.org/CRDImages/es/original/DP229683.jpg
444805,Bottle,NA,"Glass; blown, applied and painted, tooled",Islamic Art,NA,NA,Glass,https://images.metmuseum.org/CRDImages/is/original/sf91-1-2057a.jpg
84042,Dress,Claire McCardell,"cotton, rubber, metal",Costume Institute,American,NA,NA,NA
282820,"[Walker Evans Seated at Breakfast Table, Curtain Draped on Head, New York City]",Helen Levitt,Gelatin silver print,Photographs,NA,NA,Photographs,NA
376039,Still Life,Jacques Villon,Etching,Drawings and Prints,NA,NA,Prints,NA
272026,"Louksor (Thèbes), Vue Générale des Ruines",Félix Teynard,Salted paper print  from paper negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP139897.jpg
196251,Tile,NA,Tin-glazed earthenware,European Sculpture and Decorative Arts,NA,NA,Ceramics-Pottery,https://images.metmuseum.org/CRDImages/es/original/69540.jpg
771298,Une Nautch; from Twenty four Plates Illustrative of Hindoo and European Manners in Bengal,Alexandre-Marie Colin,Hand-colored lithograph,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP879353.jpg
548674,Door Jamb of Sitepihu,NA,Limestone,Egyptian Art,NA,New Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/00.4.60_EGDP018075.jpg
349865,I Pregj della Toscana,Fulvio Fontana,NA,Drawings and Prints,NA,NA,Books,NA
740452,Terracotta fragment of an askos (flask with a spout and handle over the top),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB11035_1_ff.jpg
186822,Peace at Presbourg,Bertrand Andrieu,"Gilt bronze, struck",European Sculpture and Decorative Arts,NA,NA,Medals and Plaquettes,NA
811561,"Sports of a Country Fair, Part the Third",Thomas Rowlandson,Hand-colored etching,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP884751.jpg
467730,Plaque with Christ Receiving Magdeburg Cathedral from Emperor Otto I,NA,Elephant ivory,Medieval Art,Ottonian,NA,Ivories-Elephant,https://images.metmuseum.org/CRDImages/md/original/DP-16229-001.jpg
899488,Lord Byron,Rembrandt Peale,Lithograph,Drawings and Prints,NA,NA,Prints,NA
70447,Panel,NA,Cotton,Asian Art,Japan,Edo period (1615–1868),Textiles-Painted and Printed,https://images.metmuseum.org/CRDImages/as/original/186260.jpg
845137,Hotei and a Child,Ono no Ozū (Ono no Tsū),Hanging scroll; ink on paper,Asian Art,Japan,Edo period (1615–1868),Paintings,https://images.metmuseum.org/CRDImages/as/original/DP-21865-002.jpg
110380,Shoes,NA,"cotton, leather",Costume Institute,Italian,NA,NA,NA
683857,Terracotta rim fragment of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Early Classical,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB02243_1_ff.jpg
625995,"The Prophet Aaron, from Prophets and Sibyls",Francesco Rosselli,Engraving,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP835430.jpg
346422,Christmas Gift Catalogue,Bonwit Teller & Co.,Illustrations photomechanical process,Drawings and Prints,NA,NA,Books,NA
893042,"Two Hundred Knights Attack Twenty Thousand Saracens, from ""History of the Crusades""",Adolphe François Pannemaker,Wood engraving,Drawings and Prints,NA,NA,Prints,NA
445728,Textile Fragment,NA,"Linen, wool; tapestry weave, looped embroidery",Islamic Art,NA,NA,Textiles,https://images.metmuseum.org/CRDImages/is/original/DP340515.jpg
89677,Headdress,NA,"silk, metal thread",European Sculpture and Decorative Arts,NA,NA,Accessory-Headwear-Womenswear,https://images.metmuseum.org/CRDImages/es/original/More Hat Photos 010.jpg
120572,Fan,NA,paper,Costume Institute,American or European,NA,NA,NA
51638,The Hundred Birds,Dai Wan,Handscroll; ink and color on silk,Asian Art,China,Ming dynasty (?) (1368–1644),Paintings,https://images.metmuseum.org/CRDImages/as/original/DP201301_CRD.jpg
451966,"""Devotional Scene,"" Folio from the Bellini Album",NA,"Ink, opaque watercolor, and gold on paper",Islamic Art,NA,NA,Codices,https://images.metmuseum.org/CRDImages/is/original/DP302455.jpg
789379,Design for Chair Seat,Vanessa Stephen Bell,Watercolor and charcoal on paper,Modern and Contemporary Art,NA,NA,Drawings,NA
68092,Textile Sample from Sample Book,NA,Silk,Asian Art,Japan,NA,Textiles-Woven,https://images.metmuseum.org/CRDImages/as/original/DP13917.jpg
410785,"Summer, a woman, crowned with corn, standing in a cornfield with corn in her right hand and a scythe in her left hand, within a cartouche topped with corn, from ""The Four Seasons"" (Les Quatre Saisons)",Stefano della Bella,Etching,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP833153.jpg
320330,Fish Hook,NA,Gold,The Michael C. Rockefeller Wing,Colombia or Ecuador,NA,Metal-Ornaments,https://images.metmuseum.org/CRDImages/ao/original/TR.394.19.2008 Front.jpg
409051,"La Flèche Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",Allen & Ginter,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP835074.jpg
306202,"Garden of Selvia, Syracuse, Sicily",George Wilson Bridges,Salted paper print from paper negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP312728.jpg
325801,Spouted jar,NA,Ceramic,Ancient Near Eastern Art,Iran,"Iron Age II, Hasanlu Period IV",NA,https://images.metmuseum.org/CRDImages/an/original/ME65_163_72.jpg
419627,"Waiting, from the Living Pictures series (N153) for Duke brand Honest Long Cut Tobacco","W. Duke, Sons & Co.",Albumen photograph,Drawings and Prints,NA,NA,Photographs,NA
433934,"Cabins in 86th Street, New York, West of Central Park",Eliza Pratt Greatorex,"Etching with plate tone, on chine collé",Drawings and Prints,NA,NA,Prints,NA
838262,Design for a Sociable No 5736,T. Peters and Sons,"Pen and black ink with watercolor, metallic ink, gouache and gum arabic",Drawings and Prints,NA,NA,Drawings,NA
79809,Shoes,Manolo Blahnik,"leather, plastic (polyvinyl chloride)",Costume Institute,British,NA,NA,NA
375995,New York International,Tanglewood Press,A Portfolio of 10 Prints of Various Media,Drawings and Prints,NA,NA,Prints,NA
557771,Guests at a Banquet,Nina de Garis Davies,Tempera on paper,Egyptian Art,NA,Twentieth Century; original New Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/CT_19430.jpg
828202,Sea of Japan Pillow Pitcher,Betty Woodman,Glazed white earthenware,Modern and Contemporary Art,NA,NA,Ceramics,NA
855706,Pietro Bacci Aretino (1492–1556),Leone Leoni,Bronze,European Sculpture and Decorative Arts,NA,NA,Medals and Plaquettes,https://images.metmuseum.org/CRDImages/es/original/DP-34151-007.jpg
36708,Paulownia Trees at Akasaka in the Evening Rain,Utagawa Hiroshige II,Woodblock print; ink and color on paper,Asian Art,Japan,Edo period (1615–1868),Prints,https://images.metmuseum.org/CRDImages/as/original/DP123555.jpg
112799,Opera hat,NA,silk,Costume Institute,British,NA,NA,NA
654218,A Farmyard near Merano,Franz Meyerheim,"Watercolor, over graphite",Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP838161.jpg
212870,Piece,NA,Bobbin lace,European Sculpture and Decorative Arts,NA,NA,Textiles-Laces,https://images.metmuseum.org/CRDImages/es/original/DP16023.jpg
459031,"Piazza San Marco, Venice",Luca Carlevaris,Oil on canvas,Robert Lehman Collection,NA,NA,Paintings,https://images.metmuseum.org/CRDImages/rl/original/DT3063.jpg
560372,Sealing,NA,Mud,Egyptian Art,NA,Middle Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/22.1.1741.bat.jpg
70408,Piece,NA,Hemp,Asian Art,Japan,NA,Textiles-Painted and Printed,https://images.metmuseum.org/CRDImages/as/original/185515.jpg
47152,Incense Burner,NA,White porcelain decorated with blue under the glaze (Hirado ware),Asian Art,Japan,Edo period (1615–1868),Ceramics,https://images.metmuseum.org/CRDImages/as/original/29964.jpg
45540,Earring,NA,Gilt copper,Asian Art,Japan,Kofun period (ca. 300–710),Jewelry,https://images.metmuseum.org/CRDImages/as/original/LC-12_37_141-001.jpg
195474,Wall hanging,NA,"Leather, gilded and painted",European Sculpture and Decorative Arts,NA,NA,Natural Substances-Leatherwork,https://images.metmuseum.org/CRDImages/es/original/161265.jpg
443785,Fragment of a Sleeve,NA,"Wool, linen; plain weave, tapestry weave",Islamic Art,NA,NA,Textiles,https://images.metmuseum.org/CRDImages/is/original/sf90-5-299a.jpg
56724,Uba,Shibata Zeshin,Woodblock print; ink and color on paper,Asian Art,Japan,NA,Prints,https://images.metmuseum.org/CRDImages/as/original/DP142171.jpg
764687,Tom Mix from Western Stars -- Special Sets Exhibits series (W414),Exhibit Supply Company,Commercial color photolithograph,Drawings and Prints,NA,NA,Prints,NA
291573,Kalymenia dubyi,Anna Atkins,Cyanotype,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP-17302-079.jpg
353534,"R.H. Macy's & Co. Catalogue for Spring and Summer, 1881",R. H. Macy & Co.,"Illustrations:, photomechanical process",Drawings and Prints,NA,NA,Books,NA
445408,Ceramic Fragment,NA,Stonepaste; underglaze painted,Islamic Art,NA,NA,Ceramics,https://images.metmuseum.org/CRDImages/is/original/5261.jpg
120690,Fan,NA,silk,Costume Institute,European,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/CI44.8.80.jpg
558953,Pendant,NA,Light blue faience,Egyptian Art,NA,Middle Kingdom–Early New Kingdom,NA,NA
460051,Landscape,Eugène Boudin,Black chalk on gray laid paper heightened with white chalk,Robert Lehman Collection,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/rl/original/DP-33572-001.jpg
257366,Glass mosaic fragment,NA,Glass,Greek and Roman Art,Roman,Early Imperial,Glass,https://images.metmuseum.org/CRDImages/gr/original/DP22009.jpg
376137,"Woman with Mandolin, frontispiece for Braque le Patron by Jean Paulham (1st Edition)",Georges Braque,Lithograph,Drawings and Prints,NA,NA,Prints,NA
263992,Falling Glass,Zeke Berman,Gelatin silver print,Photographs,NA,NA,Photographs,NA
398595,"The Industrious 'Prentice Performing the Duty of a Christian: Industry and Idleness, plate 2",William Hogarth,Etching and engraving; first state of two,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP824993.jpg
408010,"Capitol of Pennsylvania in Harrisburg, from the General Government and State Capitol Buildings series (N14) for Allen & Ginter Cigarettes Brands",Allen & Ginter,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP834726.jpg
311657,Painting from a Ceremonial House Ceiling,"Abwiyeti, Wanyi","Sago palm spathe, paint",The Michael C. Rockefeller Wing,Kwoma,NA,Bark-Paintings,NA
200837,Pair of flower sellers,Saint-Cloud factory,Soft-paste porcelain,European Sculpture and Decorative Arts,NA,NA,Ceramics-Porcelain,https://images.metmuseum.org/CRDImages/es/original/149468.jpg
286863,"Invented Landscape, Coney Island, 60D-NY",Carlos Diaz,Gelatin silver print,Photographs,NA,NA,Photographs,NA
288615,[Sculptures of Abraham Duquesne; an Ancient Briton; David with his Slingshot; a Hunter],Philip Henry Delamotte,Albumen silver print from glass negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP323115.jpg
464362,The Three Maries,NA,Oak,Medieval Art,French,NA,Sculpture-Miniature-Wood,https://images.metmuseum.org/CRDImages/md/original/cdi17-190-381s3.jpg
443343,Textile Fragment,NA,"Wool, linen; plain weave, tapestry weave",Islamic Art,NA,NA,Textiles,https://images.metmuseum.org/CRDImages/is/original/74535.jpg
654369,Saint Francis receiving the stigmata,Nicolò Boldrini,Woodcut,Drawings and Prints,NA,NA,Prints,NA
315468,Bird Plaque Ornament,NA,"Copper, gilt",The Michael C. Rockefeller Wing,Vicús,NA,Metal-Ornaments,https://images.metmuseum.org/CRDImages/ao/original/1987.394.393_a.JPG
890925,"Elleanor Mayo, from the Actresses series (N253-A) issued by P. Lorillard Company to promote Tiger Fine Cut Tobacco",P. Lorillard Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
30609,Matchlock Gun,NA,"Steel, iron, cane",Arms and Armor,Chinese,NA,Firearms-Guns-Matchlock,NA
108628,Accessory,NA,leather,Costume Institute,American,NA,NA,NA
377405,Nursing,Mary Cassatt,Drypoint; third state of three,Drawings and Prints,NA,NA,Prints,NA
676613,Grimnessesluis,James McBey,Etching; only state,Drawings and Prints,NA,NA,Prints,NA
347245,Miscellany of the Work of Salomon de Caus,Salomon de Caus,Engravings and woodcuts,Drawings and Prints,NA,NA,Books,https://images.metmuseum.org/CRDImages/dp/original/DP105006.jpg
398069,The Fisherman,Rudolf Jettmar,Etching,Drawings and Prints,NA,NA,Prints,NA
175066,Evening trousers,Halston,Silk,Costume Institute,American,NA,NA,NA
688055,"The Mail in Japan, bakery card from the Stamps and Mail Carriers of All Nations series (D73), issued by the Rochester Baking Company",Rochester Baking Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
261290,La Frayeur,Pierre-Louis Pierson,Salted paper print from glass negative with applied color,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP235097.jpg
262263,"[Nikita Khrushchev, Distorted]",Weegee,Gelatin silver print,Photographs,NA,NA,Photographs,NA
