,objectID,title,artist,medium,department,culture,period,classification,imageURL,label
3047,205051,678,479,17,2,492,543,250,3326,0
3048,202935,2872,814,1678,2,492,538,250,4365,0
3049,146332,224,333,904,2,24,391,252,4938,8
3050,93313,228,1150,1619,2,88,391,204,5123,0
3051,242890,1666,805,158,2,492,1227,204,6650,0
3052,215779,2976,684,1351,2,492,540,206,2687,3
3053,214121,4520,1079,1665,2,165,542,250,3224,0
3054,103367,774,805,904,2,492,1209,250,2485,0
3055,242486,324,1146,835,2,210,484,204,5008,0
3056,209154,4458,1214,693,22,319,1195,328,6034,8
3057,194475,1132,477,1438,2,535,534,322,3342,26
3058,239680,3350,1103,920,2,421,1225,204,4664,0
3059,236852,1465,787,202,2,304,349,204,2899,0
3060,209266,4382,1214,693,22,493,1241,328,5874,8
3061,147455,844,364,371,2,88,516,379,5030,8
3062,107285,3118,1028,1106,2,492,384,335,5483,0
3063,104448,2570,779,1582,2,376,426,335,4636,0
3064,103978,166,699,1137,2,503,566,204,4858,0
3065,210824,980,148,1646,2,492,368,335,2967,0
3066,193489,1636,477,1438,2,151,535,322,3564,26
3067,147479,4260,437,2123,2,4,452,379,6723,8
3068,107081,3423,183,1136,2,370,444,251,6387,0
3069,99335,4136,531,789,2,88,1203,205,5415,3
3070,99027,1710,233,167,2,294,456,379,6361,8
3071,70468,2899,560,1638,2,492,426,203,6430,0
3072,249259,4050,779,1619,2,492,413,204,4075,0
3073,209153,4382,1214,693,22,493,1195,328,5896,8
3074,103983,159,1298,1136,2,177,566,400,6821,30
3075,248703,1248,1,856,2,210,1230,204,3112,0
3076,247523,3394,990,847,2,535,313,204,3053,0
3077,244419,4287,530,1239,2,492,58,287,5566,0
3078,209267,4382,1214,693,22,493,1241,328,4405,8
3079,179363,2711,604,1083,2,88,486,251,6088,0
3080,146457,834,200,823,2,88,515,379,5782,8
3081,104457,3205,779,1618,2,513,1215,205,4373,3
3082,241649,392,1025,886,2,88,515,379,4078,8
3083,215784,2976,684,2425,2,492,540,206,5149,3
3084,209343,4382,1214,693,22,493,1179,328,6385,8
3085,192080,2891,747,1438,2,151,539,322,3705,26
3086,158941,404,166,1073,2,437,508,335,4334,0
3087,69667,2750,277,1099,2,88,328,208,3354,3
3088,244308,403,530,1640,2,34,500,379,4087,8
3089,237474,612,314,920,2,301,683,251,3204,0
3090,209500,4382,1214,693,22,493,1195,328,5701,8
3091,209332,4382,1214,693,22,493,1217,328,3554,8
3092,209038,4382,1214,693,22,493,1195,328,5845,8
3093,90509,3123,1131,920,2,492,1138,204,4004,0
3094,72658,2757,193,1090,2,492,848,259,4960,26
3095,236564,2560,451,920,2,513,447,300,3499,0
3096,209352,4382,1214,693,22,493,1179,328,6195,8
3097,209279,4382,1214,693,22,493,1195,328,4457,8
3098,209214,4382,1214,693,22,493,1161,328,5497,8
3099,209029,4444,1214,693,22,493,1161,328,5788,8
3100,193491,3447,477,1438,2,151,534,322,4647,26
3101,102941,4539,930,910,2,10,361,379,2452,8
3102,93330,226,1150,1619,2,88,391,204,6733,0
3103,237634,914,554,202,2,274,337,251,6395,0
3104,237511,554,397,841,2,274,444,300,4880,0
3105,209323,4382,1214,693,22,493,1217,328,4478,8
3106,192075,214,747,1438,2,151,538,322,6329,26
3107,146301,3787,118,876,2,288,452,207,2809,0
3108,249488,3484,1072,1081,2,492,355,204,3790,0
3109,209221,4382,1214,693,22,493,1231,328,2661,8
3110,209190,4382,1214,693,22,493,1179,328,5468,8
3111,188805,1288,695,296,2,208,536,250,3831,0
3112,93335,225,1150,1619,2,88,391,204,4855,0
3113,243818,2072,779,1583,2,492,630,204,4905,0
3114,209274,4382,1214,693,22,493,1231,328,4671,8
3115,202937,3765,814,1677,2,492,535,250,5857,0
3116,90211,2459,180,1611,2,492,1133,204,6807,0
3117,245410,779,869,904,2,492,1198,204,4815,0
3118,215777,2976,684,1351,2,492,540,206,3780,3
3119,209398,4382,1214,693,22,493,1231,328,3169,8
3120,147457,838,1142,2152,2,321,515,379,6250,8
3121,105186,1681,1262,956,2,492,1225,204,4130,0
3122,243166,323,966,882,2,492,374,379,4477,8
3123,216861,4269,831,1122,2,33,352,251,6283,0
3124,209148,4382,1214,693,22,493,1195,328,4221,8
3125,208996,4382,1214,693,22,493,1161,328,4325,8
3126,97786,3176,229,1619,2,352,337,204,4625,0
3127,75055,2573,781,1069,2,492,472,204,5952,0
3128,250816,661,1243,1081,2,465,364,207,4800,0
3129,242742,588,565,1702,2,151,393,208,2990,3
3130,242626,4294,530,1239,2,535,438,287,6248,0
3131,216589,342,3,1438,2,151,547,322,5651,26
3132,152028,4223,513,817,2,88,457,252,3615,8
3133,248746,2609,513,935,2,492,1260,204,4251,0
3134,243511,3543,779,1074,2,492,412,208,2782,3
3135,209306,4382,1214,693,22,493,1179,328,4646,8
3136,209198,4382,1214,693,22,493,1217,328,3467,8
3137,77008,2102,262,1427,2,442,1254,335,4725,0
3138,70828,101,342,1136,2,88,387,251,4523,0
3139,104456,2557,779,1619,2,513,415,205,4229,3
3140,103224,2584,825,1584,2,492,1290,205,5477,3
3141,76873,3131,1243,176,2,492,1208,204,3186,0
3142,248755,4638,397,893,2,341,433,335,6780,0
3143,244867,835,288,1147,2,88,516,379,4653,8
3144,209448,4382,1214,693,22,493,1161,328,5715,8
3145,209395,4382,1214,693,22,493,1195,328,4768,8
3146,105137,4257,678,153,2,492,566,205,5425,3
3147,209106,4382,1214,693,22,493,1179,328,6677,8
3148,108808,768,805,904,2,492,1288,204,4091,0
3149,248426,1343,530,2162,2,492,395,364,5733,26
3150,247525,3400,990,847,2,535,313,204,5636,0
3151,242631,4291,530,1239,2,535,3,287,4056,0
3152,236556,2011,451,920,2,274,468,300,6313,0
3153,209502,4382,1214,693,22,493,1161,328,5391,8
3154,154512,295,397,1001,2,66,443,300,6747,0
3155,247642,837,27,904,2,88,515,379,6713,8
3156,236222,472,530,1136,2,492,391,335,4015,0
3157,209330,4465,1214,693,22,493,1217,328,5056,8
3158,209185,4382,1214,693,22,493,1179,328,6185,8
3159,209080,4382,1214,693,22,493,1195,328,3384,8
3160,209040,4382,1214,693,22,493,1217,328,3040,8
3161,146303,4282,927,1441,2,88,507,235,6241,1
3162,250805,662,1243,100,2,465,364,207,4018,0
3163,248049,1126,495,1150,2,492,479,335,3422,0
3164,242806,4361,445,1126,2,492,1132,379,5181,8
3165,237869,1459,981,1126,2,88,455,204,5254,0
3166,237358,2910,967,920,2,133,407,398,4279,0
3167,209462,4382,1214,693,22,493,1161,328,4274,8
3168,209129,4447,1214,693,22,493,437,328,4851,8
3169,190944,2377,277,111,2,88,1148,204,4148,0
3170,147445,3774,201,928,2,88,515,335,2897,0
3171,239821,238,756,1356,2,88,514,204,4469,0
3172,209239,4406,1214,693,22,88,1217,328,2735,8
3173,209142,4382,1214,693,22,493,1179,328,3245,8
3174,155948,2991,872,818,2,343,480,251,5298,0
3175,249672,1720,902,962,2,209,501,204,3654,0
3176,245720,1605,530,953,2,492,1219,287,5200,0
3177,244021,1135,193,886,2,492,1109,204,2969,0
3178,243161,3721,966,882,2,492,374,379,3004,8
3179,242623,4292,530,1239,2,535,437,287,6528,0
3180,250815,668,1243,1087,2,465,364,207,3565,0
3181,248812,2641,1199,1122,2,88,232,204,3953,0
3182,246637,1733,966,823,2,492,391,204,3582,0
3183,244298,3295,530,1639,2,34,479,379,5242,8
3184,242747,588,565,1702,2,384,393,208,3521,3
3185,209307,4382,1214,693,22,493,1179,328,4992,8
3186,97799,161,160,1630,2,492,1253,204,5137,0
3187,248316,1225,451,411,2,210,438,300,3588,0
3188,236432,2173,1243,1136,2,293,396,251,3917,0
3189,209197,4382,1214,693,22,493,1195,328,6316,8
3190,155842,75,988,1126,2,450,215,335,3516,0
3191,141931,1837,393,200,2,124,1146,204,3110,0
3192,108806,777,805,904,2,492,1287,204,2738,0
3193,209460,4382,1214,693,22,493,1163,328,6189,8
3194,209414,4382,1214,693,22,493,1231,328,6427,8
3195,209078,4382,1214,693,22,493,1231,328,2887,8
3196,242162,870,242,918,2,535,508,252,6042,8
3197,202964,1387,185,1301,2,535,534,280,5884,0
3198,196549,4203,1049,86,2,535,535,392,6306,26
3199,107315,2137,984,825,2,492,1194,335,5067,0
3200,99624,1017,805,1126,2,492,1204,205,6067,3
3201,73562,1874,1017,863,2,270,314,335,4159,0
3202,209383,4382,1214,693,22,493,1161,328,3636,8
3203,209241,4382,1214,693,22,493,1179,328,2867,8
3204,209127,4382,1214,693,22,493,1161,328,6099,8
3205,107094,2438,742,1131,2,398,481,251,5418,0
3206,103965,3794,277,1619,2,492,334,204,4007,0
3207,75548,177,869,1577,2,492,382,203,5465,0
3208,248034,1697,1257,920,2,492,407,207,3982,0
3209,201568,16,754,53,2,177,542,250,3030,0
3210,201473,3817,754,88,2,177,507,392,3298,26
3211,178773,990,681,920,2,97,449,251,4155,0
3212,143442,3663,129,920,2,518,251,208,3621,3
3213,246521,1886,805,904,2,492,1206,204,3310,0
3214,239557,2028,176,920,2,46,52,204,4582,0
3215,209071,4382,1214,693,22,493,1179,328,3697,8
3216,105270,2904,790,315,2,492,1247,252,4052,8
3217,242712,1373,431,674,2,500,479,379,4242,8
3218,209455,4382,1214,693,22,493,1147,328,3459,8
3219,209419,4382,1214,693,22,493,1179,328,6177,8
3220,188830,331,622,2373,2,492,532,280,2876,0
3221,250811,667,1243,1122,2,465,364,207,4065,0
3222,248332,55,805,909,2,535,409,204,2728,0
3223,245412,4492,118,932,2,492,1232,208,3371,3
3224,242495,532,284,1607,2,149,1256,204,6282,0
3225,209390,4382,1214,693,22,402,1179,328,5379,8
3226,209122,4382,1214,693,22,493,1218,328,6417,8
3227,107093,2438,742,1131,2,398,481,251,2551,0
3228,247616,4646,779,1165,2,492,1222,259,2744,26
3229,236708,825,183,1719,2,88,1319,251,3170,0
3230,233361,4377,1127,960,2,492,451,251,6767,0
3231,214819,1204,1133,20,2,492,544,347,5598,1
3232,209291,4382,1214,693,22,493,1179,328,3816,8
3233,209017,4382,1214,693,22,493,1217,328,6717,8
3234,238115,355,890,215,2,535,546,212,2470,26
3235,237470,611,314,1136,2,301,683,251,3817,0
3236,209510,4382,1214,693,22,493,1180,328,4987,8
3237,209322,4382,1214,693,22,493,1195,328,5325,8
3238,209048,4382,1214,693,22,493,1179,328,3281,8
3239,135709,3496,825,950,2,492,1290,204,2915,0
3240,99644,3738,520,1126,2,177,465,208,6128,3
3241,99337,1331,1242,824,2,492,486,205,3253,3
3242,63814,1013,805,1475,2,492,899,204,4174,0
3243,245535,3105,530,787,2,503,460,287,6362,0
3244,243136,1991,966,419,2,492,1198,251,3356,0
3245,239241,3247,180,1366,2,272,240,204,5858,0
3246,250809,672,1243,100,2,465,364,207,5326,0
3247,242958,1898,805,904,2,177,1206,252,3455,8
3248,236240,2780,1257,920,2,406,419,335,4145,0
3249,209421,4382,1214,693,22,493,1179,328,3165,8
3250,209392,4382,1214,693,22,493,1179,328,5838,8
3251,146378,1372,431,262,2,420,478,379,3656,8
3252,110521,2142,804,904,2,521,1205,335,4461,0
3253,100708,4551,1215,1126,2,492,934,254,5413,0
3254,242492,530,284,1607,2,149,1256,204,6575,0
3255,241711,3706,171,825,2,88,456,204,6454,0
3256,239314,2596,176,825,2,489,438,204,5221,0
3257,237355,2906,967,920,2,133,408,398,4315,0
3258,235219,4379,1127,2356,2,492,458,251,6470,0
3259,248517,865,1146,866,2,535,1267,204,4551,0
3260,247617,4645,779,1165,2,492,1222,203,3998,0
3261,236220,328,1146,2145,2,210,484,398,5072,0
3262,214817,2947,1133,22,2,492,543,347,3847,1
3263,209234,4382,1214,693,22,493,1161,328,2593,8
3264,208994,4382,1214,693,22,493,1217,328,6199,8
3265,139827,3694,439,202,2,88,1159,251,2845,0
3266,63821,1930,805,148,2,88,426,252,2691,8
3267,239685,1783,495,825,2,88,500,204,5028,0
3268,209063,4394,1214,693,22,493,663,328,3451,8
3269,237504,2676,397,893,2,447,1319,300,6468,0
3270,209487,4382,1214,326,22,493,1241,328,2771,8
3271,203641,2625,787,880,2,492,356,281,5087,26
3272,202140,1662,1190,2108,2,432,535,390,3827,26
3273,245723,2703,530,825,2,492,464,287,5521,0
3274,209516,4382,1214,693,22,493,1179,328,3463,8
3275,97868,4560,512,1126,2,88,1257,205,5319,3
3276,246631,4365,1,878,2,492,1232,204,3662,0
3277,239383,2059,451,920,2,210,50,204,4842,0
3278,192069,3782,747,1438,2,151,538,322,3679,26
3279,137129,2285,293,920,2,513,400,251,4058,0
3280,72597,763,7,1619,2,492,394,208,6351,3
3281,236535,4672,1054,2141,2,88,239,398,5741,0
3282,209066,4382,1214,693,22,493,1217,328,3258,8
3283,209003,4382,1214,693,22,493,1179,328,4404,8
3284,237519,2155,397,999,2,535,1194,300,2889,0
3285,202139,2275,1190,2108,2,432,536,390,3483,26
3286,189942,2257,1080,406,2,88,1272,204,2780,0
3287,90752,539,1138,168,2,291,474,379,2976,8
3288,73605,859,1275,1588,2,492,1213,204,6702,0
3289,249671,1720,902,962,2,209,501,204,3379,0
3290,245718,1614,530,415,2,492,1219,287,5427,0
3291,244297,147,530,1639,2,34,479,379,6483,8
3292,209519,4382,1214,693,22,493,1217,328,3332,8
3293,209355,4382,1214,693,22,493,1231,328,5053,8
3294,246926,956,990,848,2,535,1153,204,4719,0
3295,243296,1462,393,899,2,136,318,252,4491,8
3296,239368,2205,451,849,2,274,44,300,6245,0
3297,196521,2187,519,2334,2,357,539,397,3797,26
3298,132122,2554,176,928,2,443,418,204,3721,0
3299,249267,4733,988,1107,2,358,190,204,5798,0
3300,243135,1987,966,419,2,492,1198,251,6613,0
3301,210384,2642,351,495,2,92,544,204,4818,0
3302,209006,4382,1214,693,22,493,1161,328,4521,8
3303,99336,555,1025,421,2,492,486,204,3208,0
3304,72594,760,7,98,2,492,394,208,4129,3
3305,247859,2217,147,825,2,88,402,207,3031,0
3306,246450,1886,805,904,2,492,1206,204,5921,0
3307,216609,2893,3,1438,2,151,542,322,3376,26
3308,210259,4382,1214,693,22,493,1217,328,4652,8
3309,102934,3571,930,910,2,445,700,379,3350,8
3310,250792,661,1243,100,2,465,364,207,6763,0
3311,243227,1996,966,419,2,492,1198,251,3320,0
3312,242951,1894,805,195,2,177,1206,204,3466,0
3313,241812,413,1084,1102,2,535,491,252,6653,8
3314,196562,924,1079,2343,2,165,542,397,2466,26
3315,105171,4589,554,825,2,276,1149,251,3909,0
3316,71563,704,686,1619,2,492,1226,203,6104,0
3317,243993,3115,1147,1455,2,492,484,204,5353,0
3318,209257,4382,1214,693,22,493,1241,328,2984,8
3319,209165,4382,1214,693,22,493,1179,328,4462,8
3320,209000,4383,1214,693,22,493,1008,328,2695,8
3321,107711,1334,157,1602,2,492,425,204,5132,0
3322,103970,174,699,176,2,503,566,204,2488,0
3323,249273,2776,988,794,2,377,1120,204,3700,0
3324,223297,1836,393,873,2,535,1142,204,4758,0
3325,179549,3733,284,920,2,492,1229,251,4261,0
3326,135331,4541,804,1139,2,52,1194,204,4913,0
3327,105140,2455,1298,1066,2,492,1125,335,5168,0
3328,71845,2237,956,920,2,217,926,251,5897,0
3329,250791,669,1243,111,2,465,364,207,3213,0
3330,244921,4622,678,927,2,533,514,379,4694,8
3331,243228,1989,966,419,2,492,1198,251,4191,0
3332,242952,1889,805,1746,2,177,1206,204,6791,0
3333,239455,4310,902,1076,2,323,490,204,6678,0
3334,209437,4417,1214,693,22,493,1195,328,2474,8
3335,248523,4191,783,920,2,492,1184,251,4138,0
3336,236836,305,1061,427,2,326,505,204,4040,0
3337,215652,2974,684,1351,2,492,540,206,4914,3
3338,209093,4382,1214,693,22,493,1179,328,5195,8
3339,104980,4183,805,1612,2,492,422,204,4977,0
3340,102936,320,930,911,2,396,13,379,4110,8
3341,247626,2270,50,920,2,492,361,207,2773,0
3342,244863,4189,783,825,2,184,1184,204,5818,0
3343,236818,3220,966,920,2,210,397,204,2563,0
3344,236709,829,183,1719,2,88,1319,251,6182,0
3345,209408,4382,1214,693,22,493,1179,328,6207,8
3346,209232,4459,1214,693,22,493,404,328,4352,8
3347,202924,111,1134,476,2,467,542,246,3602,26
3348,93327,227,1150,542,2,88,391,204,4163,0
3349,209505,4382,1214,693,22,493,1161,328,2811,8
3350,209180,4480,1214,693,22,5,675,328,3346,8
3351,209012,4457,1214,693,22,493,1325,328,5905,8
3352,146274,747,964,823,2,68,6,251,5662,0
3353,103982,159,1298,1136,2,177,566,204,6806,0
3354,102073,1245,804,1128,2,492,383,205,3976,3
3355,247526,3398,990,847,2,434,313,204,5770,0
3356,238108,345,890,215,2,535,554,212,4014,26
3357,237516,2156,397,839,2,535,1319,300,4788,0
3358,236552,2460,451,202,2,180,1206,300,4574,0
3359,209041,4382,1214,693,22,493,1161,328,6578,8
3360,99626,1878,805,1612,2,492,391,204,6152,0
3361,245727,1602,530,409,2,535,409,287,6626,0
3362,241710,3707,171,924,2,88,456,204,5073,0
3363,209340,4382,1214,693,22,493,1231,328,5019,8
3364,241813,413,1084,1102,2,535,491,252,3527,8
3365,236733,3576,899,394,2,52,1270,204,2469,0
3366,209256,4382,1214,693,22,493,1218,328,2688,8
3367,209001,4382,1214,693,22,493,1179,328,3726,8
3368,103979,160,699,1136,2,503,566,204,5627,0
3369,97851,1316,1127,399,2,287,1260,204,3282,0
3370,209166,4437,1214,326,22,493,927,328,5902,8
3371,104428,654,157,1621,2,492,425,335,3076,0
3372,246462,3311,764,904,2,428,474,379,5291,8
3373,242727,4563,431,1331,2,535,481,379,3073,8
3374,237607,845,1036,920,2,88,418,398,6219,0
3375,209465,4382,1214,693,22,493,1179,328,6060,8
3376,209429,4428,1214,693,22,72,1195,328,5452,8
3377,209208,4382,1214,693,22,493,1161,328,3963,8
3378,73813,561,16,112,2,492,252,204,2934,0
3379,246635,1731,966,823,2,492,391,204,5042,0
3380,209296,4382,1214,693,22,493,1161,328,4124,8
3381,203051,1391,185,1301,2,535,535,280,3191,0
3382,107710,1230,1248,1582,2,492,372,204,4171,0
3383,97816,1123,874,358,2,492,484,204,3137,0
3384,247619,4642,779,1167,2,492,1222,335,3402,0
3385,242415,718,333,889,2,173,1152,379,5812,8
3386,239452,1933,805,920,2,88,420,204,2909,0
3387,213128,189,947,470,2,535,538,246,6384,26
3388,204325,665,1243,1122,2,465,1184,204,5774,0
3389,104388,2190,767,1126,2,165,410,335,6526,0
3390,236758,1032,982,416,2,365,519,204,6322,0
3391,236727,312,899,394,2,42,511,204,3560,0
3392,179253,1825,16,159,2,0,244,204,5597,0
3393,103995,3260,667,1612,2,492,1164,254,4290,0
3394,102067,405,804,1721,2,52,372,335,3960,0
3395,248733,562,16,112,2,492,252,204,5294,0
3396,209438,4382,1214,693,22,493,1179,328,3798,8
3397,209096,4461,1214,693,22,453,1217,328,5775,8
3398,203058,1367,185,1704,2,535,1319,280,3891,0
3399,103267,4182,48,788,2,492,1282,335,2607,0
3400,102050,1884,804,1608,2,492,1283,204,4382,0
3401,99641,2535,805,1612,2,492,391,204,5625,0
3402,244907,4194,783,199,2,184,1184,208,5133,3
3403,243822,2072,779,1583,2,492,630,204,5732,0
3404,237509,551,397,841,2,274,444,300,5189,0
3405,215646,2974,684,1351,2,492,540,206,6815,3
3406,209405,4382,1214,693,22,493,1179,328,6327,8
3407,209224,4382,1214,693,22,493,1231,328,3609,8
3408,93320,231,1150,1582,2,88,391,204,6624,0
3409,75536,178,869,1593,2,492,379,335,2942,0
3410,247648,2436,787,196,2,492,742,398,3412,0
3411,237469,616,314,1136,2,301,683,251,4600,0
3412,213130,297,614,1333,2,535,538,250,3220,0
3413,209320,4382,1214,693,22,493,1195,328,4455,8
3414,209289,4382,1214,693,22,493,1147,328,4951,8
3415,209173,4468,1214,693,22,514,1161,328,6654,8
3416,209019,4382,1214,693,22,493,1161,328,2847,8
3417,203047,1389,185,1301,2,535,534,280,4199,0
3418,188748,2901,684,1092,2,492,535,204,6668,0
3419,67940,4311,312,2166,2,88,468,208,3900,3
3420,238117,349,890,215,2,535,546,212,4894,26
3421,209512,4420,1214,693,22,493,410,328,3931,8
3422,209050,4382,1214,693,22,493,1180,328,4630,8
3423,144942,3500,530,785,2,88,452,335,5228,0
3424,103220,2143,1138,1126,2,492,492,205,4211,3
3425,90743,2178,763,1146,2,88,481,208,3977,3
3426,216614,4042,3,1438,2,151,545,322,6631,26
3427,214118,2108,1130,1975,2,535,544,206,2935,3
3428,209313,4382,1214,693,22,493,1231,328,3958,8
3429,209284,4382,1214,693,22,493,1217,328,6708,8
3430,204455,3168,812,493,2,535,543,375,3278,26
3431,202926,70,814,1668,2,492,530,250,6027,0
3432,136926,3640,16,109,2,322,12,207,3638,0
3433,93325,231,1150,1582,2,88,391,204,4607,0
3434,243990,865,1146,866,2,492,1267,204,4347,0
3435,237517,2157,397,841,2,535,1319,300,5706,0
3436,236096,2272,50,825,2,324,899,398,2671,0
3437,209178,4382,1214,693,22,493,1179,328,6547,8
3438,209342,4382,1214,693,22,493,409,328,6303,8
3439,189757,860,1057,1163,2,325,359,335,5628,0
3440,179185,3306,1,920,2,210,427,251,3620,0
3441,147453,833,1138,1157,2,88,489,379,4005,8
3442,103981,159,1298,1136,2,177,566,204,5665,0
3443,249303,4734,988,866,2,358,190,204,2535,0
3444,244061,4370,831,201,2,492,396,251,4616,0
3445,238103,354,890,215,2,535,554,212,6389,26
3446,209478,4382,1214,693,22,493,1217,328,4187,8
3447,209132,4382,1214,693,22,493,1161,328,4833,8
3448,250798,664,1243,100,2,465,364,207,4633,0
3449,248329,817,899,1159,2,497,1259,204,5043,0
3450,248029,841,279,2119,2,492,515,379,3672,8
3451,209249,4382,1214,693,22,493,1179,328,5440,8
3452,209119,4382,1214,693,22,493,1217,328,5614,8
3453,178974,4679,393,202,2,161,306,398,2748,0
3454,102943,1520,930,909,2,327,1341,379,4749,8
3455,100698,3622,445,1119,2,492,251,324,5859,15
3456,242713,1970,431,674,2,500,479,379,5491,8
3457,237613,849,1036,920,2,88,418,398,6553,0
3458,236906,1778,1162,100,2,372,328,398,5956,0
3459,209472,4464,1214,693,22,493,1326,328,4260,8
3460,209207,4382,1214,693,22,493,1217,328,4009,8
3461,209090,4382,1214,693,22,131,1217,328,4998,8
3462,248430,624,1243,1038,2,314,340,204,6220,0
3463,247630,4641,779,1167,2,492,1222,335,6414,0
3464,241648,1486,1138,1110,2,492,460,335,5457,0
3465,237463,609,546,1725,2,301,306,398,6743,0
3466,209297,4382,1214,693,22,493,1195,328,3508,8
3467,248464,1512,554,1612,2,492,1197,204,3590,0
3468,235238,4376,1127,835,2,492,449,251,3713,0
3469,158985,1721,902,1151,2,209,501,204,5219,0
3470,107699,3245,667,2152,2,392,334,379,2951,8
3471,105135,1375,678,161,2,81,479,379,3883,8
3472,249264,1611,779,1619,2,492,323,251,5559,0
3473,242423,343,286,2151,2,490,283,379,5288,8
3474,209251,4382,1214,693,22,493,1231,328,2983,8
3475,206414,249,694,1438,2,357,543,322,4244,26
3476,139829,3694,439,202,2,88,1159,251,4487,0
3477,248335,2608,805,913,2,535,410,204,3910,0
3478,236221,326,1146,2146,2,210,484,398,3936,0
3479,100694,192,445,1119,2,492,251,254,5451,0
3480,248030,2396,1257,825,2,492,438,207,3370,0
3481,213523,398,942,1204,2,535,544,250,5809,0
3482,209373,4418,1214,693,22,493,384,328,3589,8
3483,209117,4382,1214,693,22,493,1179,328,3566,8
3484,147482,4556,678,927,2,491,508,379,2663,8
3485,107080,948,520,499,2,27,484,328,4303,8
3486,104362,173,863,1781,2,492,1177,204,4387,0
3487,248744,408,397,938,2,425,1232,300,3750,0
3488,209470,4382,1214,693,22,493,1217,328,6237,8
3489,209424,4382,1214,693,22,493,1179,328,6347,8
3490,209088,4382,1214,693,22,493,1217,328,5335,8
3491,146259,750,964,830,2,68,18,252,3162,8
3492,237480,2672,397,893,2,333,1230,300,4351,0
3493,235261,4375,1127,904,2,492,451,204,4429,0
3494,209139,4382,1214,693,22,493,1217,328,4796,8
3495,250802,669,1243,1081,2,465,364,207,6041,0
3496,248321,2401,183,1164,2,88,461,335,5560,0
3497,245130,4555,678,927,2,491,508,379,6324,8
3498,236927,3156,990,969,2,431,1131,251,5599,0
3499,209380,4382,1214,693,22,493,1195,328,2800,8
3500,149842,1893,805,1125,2,177,1197,252,6118,8
3501,97861,2051,186,1096,2,492,1186,204,5194,0
3502,248738,1019,397,893,2,447,454,204,3733,0
3503,209112,4382,1214,693,22,493,1179,328,2664,8
3504,209081,4382,1214,693,22,493,1195,328,5143,8
3505,242725,4557,431,1331,2,535,481,379,6614,8
3506,239590,4670,1054,2142,2,88,1130,204,4561,0
3507,209432,4382,1214,693,22,493,1195,328,6186,8
3508,202942,462,281,1728,2,34,535,250,5514,0
3509,180572,2414,1084,1103,2,108,488,204,5370,0
3510,179211,1009,1243,1122,2,314,344,251,5162,0
3511,35964,619,575,1115,2,500,239,379,4400,8
3512,246639,2907,966,904,2,133,409,204,5013,0
3513,239262,631,673,1113,2,2,41,204,5025,0
3514,185438,716,116,866,2,492,1167,204,6587,0
3515,209526,4382,1214,693,22,493,1231,328,3572,8
3516,209368,4382,1214,693,22,493,1231,328,6164,8
3517,103872,736,554,920,2,274,359,204,3863,0
3518,237615,848,1036,920,2,88,418,398,3172,0
3519,209477,4382,1214,693,22,493,1218,328,2824,8
3520,209053,4382,1214,693,22,493,1218,328,2525,8
3521,143400,2451,805,846,2,471,444,207,4246,0
3522,108212,1470,990,111,2,88,247,204,3913,0
3523,242588,4491,530,422,2,535,505,287,5901,0
3524,209365,4382,1214,693,22,493,1195,328,4993,8
3525,202941,4368,1226,1729,2,126,533,250,3319,0
3526,244303,721,530,1641,2,34,495,379,2460,8
3527,243290,4223,513,817,2,88,457,204,3986,0
3528,242893,2538,805,913,2,535,391,204,6371,0
3529,209056,4382,1214,693,22,493,1231,328,5744,8
3530,104421,3178,1248,1601,2,492,378,204,6799,0
3531,248518,867,1146,2145,2,535,1267,204,4395,0
3532,244025,3139,1243,1122,2,492,359,204,2931,0
3533,242039,623,176,928,2,535,468,204,4356,0
3534,235212,4378,1127,177,2,492,451,204,3686,0
3535,208993,4382,1214,693,22,493,1195,328,6467,8
3536,249668,1722,902,1151,2,209,501,204,3643,0
3537,243170,3504,1224,904,2,88,511,204,5079,0
3538,209517,4382,1214,693,22,493,1179,328,6319,8
3539,209486,4473,1214,693,22,493,1006,328,4202,8
3540,209064,4382,1214,693,22,493,1179,328,4238,8
3541,189945,2256,1080,932,2,88,513,204,4222,0
3542,244424,1599,530,1071,2,492,409,287,2530,0
3543,241781,3935,381,1210,2,357,560,298,3318,25
3544,237520,2155,397,999,2,535,1194,300,2583,0
3545,209357,4400,1214,693,22,493,678,328,6030,8
3546,108325,955,990,847,2,106,1153,204,3653,0
3547,97867,1243,512,1126,2,88,1257,205,4092,3
3548,246632,4365,1,878,2,492,1232,204,4567,0
3549,236536,4671,1054,2141,2,88,237,398,6437,0
3550,209137,4382,1214,693,22,493,1196,328,3231,8
3551,209004,4382,1214,693,22,493,1217,328,4544,8
3552,90267,3696,204,1138,2,123,204,335,6580,0
3553,72596,765,7,1612,2,492,394,208,2613,3
3554,250801,661,1243,1122,2,465,364,207,3872,0
3555,209382,4382,1214,693,22,493,1217,328,5696,8
3556,209244,4382,1214,693,22,493,1179,328,4513,8
3557,105539,4185,1039,1120,2,492,426,335,5018,0
3558,242766,2863,875,936,2,88,459,287,3890,0
3559,214820,3567,1133,24,2,492,543,280,3084,0
3560,179464,2666,779,920,2,206,422,251,5347,0
3561,178722,1926,547,920,2,88,1190,251,5840,0
3562,102944,2848,930,825,2,492,776,252,6004,8
3563,97827,815,177,1575,2,492,19,205,4103,3
3564,72118,4725,689,1614,2,492,1133,204,5927,0
