objectID,title,artist,medium,department,culture,period,classification,imageURL
152017,Urn,Ancient Roman,"Glass, blown","Arts of Greece, Rome, and Byzantium",Roman Empire,Mid–1st to 2nd century,vessel,"https://www.artic.edu/iiif/2/e4842725-0a7e-fe45-9a6d-eee33b1163ab/full/843,/0/default.jpg"
96603,Beaker or Cup,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Roman Empire,Probably 1st-early 2nd century,drinking vessel,"https://www.artic.edu/iiif/2/9434b509-d675-8bd7-47e7-2752bd309f48/full/843,/0/default.jpg"
65678,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st-2nd century,bottle,"https://www.artic.edu/iiif/2/76e6fae6-e22b-473c-ca52-da438efb8c96/full/843,/0/default.jpg"
65676,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Syria,3rd-4th century,bottle,"https://www.artic.edu/iiif/2/de863f1c-2605-c5db-6506-5fe13f33e5df/full/843,/0/default.jpg"
62106,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Syria,2nd-3rd century,bottle,"https://www.artic.edu/iiif/2/90a31243-4b6e-4014-23dc-7cc41f6c955b/full/843,/0/default.jpg"
27859,Pair of Lampshades,Louis Comfort Tiffany,Glass,Arts of the Americas,United States,c. 1920,lampshade,"https://www.artic.edu/iiif/2/e9d49d9d-95d8-f374-4f48-bc6d7d5a429a/full/843,/0/default.jpg"
119252,Jug,Ancient Roman,"Glass, mold-blown","Arts of Greece, Rome, and Byzantium",Syria,first half of the 1st century,pitcher (vessel),"https://www.artic.edu/iiif/2/99df9290-a390-12eb-5c51-4cc70a53b546/full/843,/0/default.jpg"
65612,Bottle in the Shape of a Date,Ancient Roman,"Glass, mold-blown","Arts of Greece, Rome, and Byzantium",Syria,1st to mid–2nd century,bottle,"https://www.artic.edu/iiif/2/aee03ca2-0b1c-7039-a03c-eb89a1ed3580/full/843,/0/default.jpg"
62014,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Syria,1st century,bottle,"https://www.artic.edu/iiif/2/b83f3486-fe52-f04f-29b2-6d6e72cd8cfb/full/843,/0/default.jpg"
61921,Bowl or Cup,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Roman Empire,Late 1st-early 2nd century CE,glass,"https://www.artic.edu/iiif/2/34bd3520-b3c6-d8a2-2e58-1de79e55c8bf/full/843,/0/default.jpg"
119254,Bottle,Ancient Roman,"Glass, mold-blown","Arts of Greece, Rome, and Byzantium",Syria,1st century,bottle,"https://www.artic.edu/iiif/2/89cb8e73-466a-3b58-890e-3d568293fd87/full/843,/0/default.jpg"
119253,Bottle,Ancient Roman,"Glass, mold-blown technique","Arts of Greece, Rome, and Byzantium",Syria,1st century,bottle,"https://www.artic.edu/iiif/2/6e345fa8-f2c7-e0a7-fbbf-5b17c26e6637/full/843,/0/default.jpg"
67747,Fragment of a Vessel,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century,fragment,"https://www.artic.edu/iiif/2/4adab251-216c-bcb8-f40b-3b6993b81c88/full/843,/0/default.jpg"
67628,Fragment of a Cup,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Italy,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/e4c918bb-3a5a-552e-8b90-3c0e99d3fc83/full/843,/0/default.jpg"
49063,Bottle,Ancient Roman,"Glass, mold-blown technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century,bottle,"https://www.artic.edu/iiif/2/a41234a4-ca9e-b9bd-649b-b5187faa7869/full/843,/0/default.jpg"
532,Bottle,Ancient Roman,"Glass, mold-blown","Arts of Greece, Rome, and Byzantium",Syria,1st century,bottle,"https://www.artic.edu/iiif/2/69fa6133-2b25-30b8-4234-def11cc9b70e/full/843,/0/default.jpg"
67840,Fragment of a Wall Revetment,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/ee26672c-560b-262e-346d-099fe8112774/full/843,/0/default.jpg"
67671,Fragment of a Cup,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/62a9baf3-3ade-72ea-e2c9-48a48ea1d90d/full/843,/0/default.jpg"
67632,Fragment of a Cup,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Italy,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/0653da48-bd6f-9c87-3e29-cf4be954a046/full/843,/0/default.jpg"
67614,Fragment of a Cup,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/1eee2ae4-228a-642e-2205-0853b97b1a08/full/843,/0/default.jpg"
67847,Fragment of a Wall Revetment,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,architectural fragment,"https://www.artic.edu/iiif/2/58e3ccc2-adab-176c-988c-80fd83ef9a0f/full/843,/0/default.jpg"
67837,Fragment of a Wall Revetment,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/ab12ca09-f68a-5959-f908-87d9c7d15712/full/843,/0/default.jpg"
67825,Fragment of a Wall Revetment,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/b63b86dd-aaa7-ceaa-39a0-e172ddde4807/full/843,/0/default.jpg"
67793,Fragment of a Wall Revetment,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,architectural fragment,"https://www.artic.edu/iiif/2/ad17ca5a-c362-1aa3-6ef9-ae89932acd13/full/843,/0/default.jpg"
67599,Fragment of a Bowl,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,late 1st century BCE–mid-1st century CE,fragment,"https://www.artic.edu/iiif/2/98f7b21c-33e3-f188-37e1-67e1f02f16fb/full/843,/0/default.jpg"
67855,Fragment of a Floral Plaque,Ancient Egyptian,"Glass, mosaic technique",Arts of Africa,Egypt,late 1st century BCE-early 1st century CE,fragment,"https://www.artic.edu/iiif/2/4387c07d-1958-8c50-4b59-3518d3c2e264/full/843,/0/default.jpg"
67597,Bowl Fragment,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,Late 1st century BCE-mid–1st century CE,fragment,"https://www.artic.edu/iiif/2/c3bd2d23-ccdd-17fb-6687-8985b2758c9d/full/843,/0/default.jpg"
61926,Bowl or Cup,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Syria,Late 1st century BCE-early 1st century CE,bowl,"https://www.artic.edu/iiif/2/c037a325-732b-f29a-3107-ad16aefc17bd/full/843,/0/default.jpg"
61910,Bowl or Cup,Ancient Roman,"Glass, cast","Arts of Greece, Rome, and Byzantium",Mediterranean Region,Mid–1st century,bowl,"https://www.artic.edu/iiif/2/22f6f711-628c-3017-89bd-1d08a1650c40/full/843,/0/default.jpg"
61889,Bowl or Cup,Ancient Roman,"Glass, cast","Arts of Greece, Rome, and Byzantium",Syria,mid–1st century,bowl,"https://www.artic.edu/iiif/2/2eff02d8-b466-b6b9-9552-9feaf95a8245/full/843,/0/default.jpg"
67615,Fragment of a Vessel,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Eastern Mediterranean Region,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/b9502fbb-8ac2-82a6-5b6a-bfa2d6fc1ab3/full/843,/0/default.jpg"
67609,Fragment of a Vessel,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/5716a076-2515-e6c5-e2d7-f1e8f1d4c4d0/full/843,/0/default.jpg"
67581,Fragment of a Vessel,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/70de9d16-bfa3-1173-64b6-4142767e76f1/full/843,/0/default.jpg"
67576,Fragment of a Vessel,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century BCE–1st century CE,fragment,"https://www.artic.edu/iiif/2/04844641-282c-70ec-3524-f6faa8fb4c94/full/843,/0/default.jpg"
61905,Bowl,Ancient Roman,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Italy,Early 1st century BCE,bowl,"https://www.artic.edu/iiif/2/aae9d2e6-bf89-7416-6532-876bab33f071/full/843,/0/default.jpg"
49061,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Syria,first half of the 1st century,bottle,"https://www.artic.edu/iiif/2/cbd82b54-c5d6-18ad-221a-92c07279d992/full/843,/0/default.jpg"
67446,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Mediterranean Region,Late 1st century BCE-early 1st century CE,bottle,"https://www.artic.edu/iiif/2/bc3320af-a0d9-f587-edeb-d71a39160d12/full/843,/0/default.jpg"
65606,Bowl,Ancient Roman,"Glass, cast (sagged?)","Arts of Greece, Rome, and Byzantium",Levant,late 1st century BCE-early 1st century CE,bowl,"https://www.artic.edu/iiif/2/65d1118d-0bcd-0887-699e-87c69bc2e8c5/full/843,/0/default.jpg"
61941,Bottle,Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Mediterranean Region,Late 1st century BCE-early 1st century CE,bottle,"https://www.artic.edu/iiif/2/b5bc2eba-dad8-94fd-e7dd-96887c8ef98f/full/843,/0/default.jpg"
49051,Alabastron (Container for Scented Oil),Ancient Roman,"Glass, blown technique","Arts of Greece, Rome, and Byzantium",Roman Empire,1st century,container,"https://www.artic.edu/iiif/2/5b76ac66-9b18-f3ee-afaa-f36a8e624bb6/full/843,/0/default.jpg"
43397,Alabastron (Container for Scented Oil),Ancient Eastern Mediterranean,"Glass, mosaic glass technique","Arts of Greece, Rome, and Byzantium",Eastern Mediterranean Region,Early 2nd-1st century BCE,container,"https://www.artic.edu/iiif/2/ac76bb0f-727a-9238-8569-76b3bc7c7aaa/full/843,/0/default.jpg"
132070,Fragment of an Inlay Depicting a Theater Mask,Ancient Egyptian,"Glass, mosaic glass technique",Arts of Africa,Egypt,late 1st century BCE-early 1st century CE,glass,"https://www.artic.edu/iiif/2/96af11c4-6b70-b565-0e68-208d24573f4b/full/843,/0/default.jpg"
68016,Finger Ring,Ancient Levantine,"Glass, cast","Arts of Greece, Rome, and Byzantium",Syria,probably mid–3rd-early 2nd century BCE,glass,"https://www.artic.edu/iiif/2/03bc1698-265e-b4f4-f17f-3bbbd0060ab0/full/843,/0/default.jpg"
67928,Fragment of an Inlay Depicting a Theater Mask,Ancient Roman,"Glass, mosaic glass technique",Arts of Africa,Italy,Late 1st century BCE-early 1st century CE,glass,"https://www.artic.edu/iiif/2/f85cd9c8-4314-9ddc-9acb-309244ee85b5/full/843,/0/default.jpg"
65656,Bowl,Ancient Roman,"Glass, cast (sagged?)","Arts of Greece, Rome, and Byzantium",Syria,mid–2nd-early 1st century BCE,bowl,"https://www.artic.edu/iiif/2/722fd995-3070-f803-1194-b2e5bcb0b87f/full/843,/0/default.jpg"
65599,Bowl,Ancient Roman,"Glass, cast (sagged?)","Arts of Greece, Rome, and Byzantium",Syria,late 1st century BCE-early 1st century CE,bowl,"https://www.artic.edu/iiif/2/0c6f4c0c-9bfc-637e-0387-83abf9d3d865/full/843,/0/default.jpg"
184325,Dish,Ancient Greek,"Glass, mosaic","Arts of Greece, Rome, and Byzantium",Eastern Mediterranean Region,Mid 2nd-early 1st century BCE,vessel,"https://www.artic.edu/iiif/2/250531ea-1b0c-3df9-fb03-a3b7b108ea7e/full/843,/0/default.jpg"
145225,Aureus (Coin) Portraying Emperor Diocletian,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Trier,"294-305, issued by Diocletian",coin,"https://www.artic.edu/iiif/2/daa8732f-4c9c-1852-1be2-1907985a0d01/full/843,/0/default.jpg"
141663,Aurelianus (Coin) Portraying Emperor Tacitus,Ancient Roman,Billon,"Arts of Greece, Rome, and Byzantium",Roman Empire,"276 (January-June), issued by Tacitus",coin,"https://www.artic.edu/iiif/2/18f713a5-6130-c036-70cb-532c304796df/full/843,/0/default.jpg"
5721,Argenteus (Coin) Portraying Emperor Diocletian,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Roman Empire,"300, issued by Diocletian or Maximianus",coin,"https://www.artic.edu/iiif/2/daa232e5-a511-40e1-c092-e75ac680c794/full/843,/0/default.jpg"
5714,Aureus (Coin) Portraying Emperor Aurelian,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"272, issued by Aurelian",coin,"https://www.artic.edu/iiif/2/575f77d1-f8b8-58df-b34a-ca5e8a98adc7/full/843,/0/default.jpg"
5704,Aureus (Coin) Portraying Emperor Gordian III,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"239 (late July-December), issued by Gordian III",coin,"https://www.artic.edu/iiif/2/dd12344b-a94f-c14e-657a-480088ead7b2/full/843,/0/default.jpg"
5701,Antoninianus (Coin) Portraying Emperor Pupienus,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Rome,"238 (April-June), issued by Balbinus and Pupienus, coemperors",coin,"https://www.artic.edu/iiif/2/69399a19-ab49-ac44-e0a3-72784f462940/full/843,/0/default.jpg"
5700,Antoninianus (Coin) Portraying Emperor Balbinus,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Rome,"238 (April-June), issued by Balbinus and Pupienus",coin,"https://www.artic.edu/iiif/2/7343f67f-a579-ea57-a9c2-3d82c814700c/full/843,/0/default.jpg"
5681,Denarius (Coin) Portraying Julia Mamaea,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Rome,"231-235, issued by Severus Alexander",coin,"https://www.artic.edu/iiif/2/a549e970-912a-a71f-6ab5-a10ff5f7324c/full/843,/0/default.jpg"
5669,Aureus (Coin) Portraying Emperor Caracalla,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"216, issued by Caracalla",coin,"https://www.artic.edu/iiif/2/089f85d4-b51b-4423-a78b-cb2177b4bd0e/full/843,/0/default.jpg"
5673,Denarius (Coin) Portraying Plautilla,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Rome,"202-205, issued by Septimius Severus",coin,"https://www.artic.edu/iiif/2/d9530e85-7d85-0f90-319e-a64606e775ca/full/843,/0/default.jpg"
5667,Aureus (Coin) Portraying Emperor Caracalla,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"204 (January-April), issued by Septimius Severus",coin,"https://www.artic.edu/iiif/2/1dae305c-6c02-14bf-1998-24bee131b9ae/full/843,/0/default.jpg"
5664,Aureus (Coin) Portraying Empress Julia Domna,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"196-211, issued by Septimius Severus",coin,"https://www.artic.edu/iiif/2/3ff3b24e-3ed9-e876-02bb-0a46aded2921/full/843,/0/default.jpg"
5660,Aureus (Coin) Portraying Emperor Septimus Severus,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"194-195, issued by Septimius Severus",coin,"https://www.artic.edu/iiif/2/b47ea408-ab61-d276-c5f7-8f8a440cbb90/full/843,/0/default.jpg"
5653,Aureus (Coin) Portraying Emperor Commodus,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"180, issued by Commodus",coin,"https://www.artic.edu/iiif/2/d63329ae-4712-27b8-aeb6-90ae1b476ca5/full/843,/0/default.jpg"
182872,Aureus (Coin) Portraying Empress Faustina the Elder,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Roman Empire,"141-161, issued by Antoninus Pius",coin,"https://www.artic.edu/iiif/2/9c90104f-dc27-cbe5-2e5b-3d4fd5eab7cf/full/843,/0/default.jpg"
5650,Aureus (Coin) Portraying Emperor Lucius Verus,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"December 163-December 164, issued by Marcus Aurelius and Lucius Verus",coin,"https://www.artic.edu/iiif/2/acb77509-1835-6312-af11-461fce961cfe/full/843,/0/default.jpg"
5648,Aureus (Coin) Portraying Empress Faustina the Younger,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"161-175, issued by Marcus Aurelius",coin,"https://www.artic.edu/iiif/2/65662115-edb4-e391-fcaf-fb61bbc92ec4/full/843,/0/default.jpg"
5644,Aureus (Coin) Portraying Marcus Aurelius,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"153-154, issued by Antoninus Pius",coin,"https://www.artic.edu/iiif/2/9b312820-971d-04ba-361d-4b008eaaaccc/full/843,/0/default.jpg"
5642,Aureus (Coin) Portraying Emperor Antoninus Pius,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"145-161, issued by Antoninus Pius",coin,"https://www.artic.edu/iiif/2/fea952e8-3d7b-8cbc-1f18-d6807ef857ab/full/843,/0/default.jpg"
5638,Aureus (Coin) Portraying Empress Sabina,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"134, issued by Hadrian",coin,"https://www.artic.edu/iiif/2/76fd1513-4b2a-dba7-7f6c-c443b29230ff/full/843,/0/default.jpg"
182871,Aureus (Coin) Portraying Emperor Hadrian,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Roman Empire,"120-123, issued by Hadrian",coin,"https://www.artic.edu/iiif/2/ea9e96e3-a672-9b34-afb9-6e74b7cc0094/full/843,/0/default.jpg"
10016,Denarius (Coin) Portraying Emperor Trajan,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Roman Empire,"October 103-October 111, probably 106-107, issued by Trajan",coin,"https://www.artic.edu/iiif/2/23c578e9-fbe2-b288-dfaa-3ecb8bb7028b/full/843,/0/default.jpg"
5635,Denarius (Coin) Portraying Emperor Hadrian,Ancient Roman,Silver,"Arts of Greece, Rome, and Byzantium",Rome,"119-22, issued by Hadrian",coin,"https://www.artic.edu/iiif/2/b02c7b99-26af-d304-ed1f-08cd9b79142a/full/843,/0/default.jpg"
5632,Aureus (Coin) Portraying Emperor Trajan,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"114-115, issued by Trajan",coin,"https://www.artic.edu/iiif/2/0dfdaab5-434b-448e-c33b-b4fd989adcb6/full/843,/0/default.jpg"
5630,Aureus (Coin) Portraying Emperor Nerva,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"97, issued by Nerva",coin,"https://www.artic.edu/iiif/2/161fa7e3-7187-445d-aaf1-b2bae66b7db9/full/843,/0/default.jpg"
5627,Aureus (Coin) Portraying Emperor Domitian,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"90-91, issued by Domitian",coin,"https://www.artic.edu/iiif/2/63988586-3c04-518c-5426-71e354582d1f/full/843,/0/default.jpg"
4430,Aureus (Coin) Portraying Emperor Nero,Ancient Roman,Gold,"Arts of Greece, Rome, and Byzantium",Rome,"66 (December)-67 (December), issued by Nero",coin,"https://www.artic.edu/iiif/2/1128a1f4-85c3-e056-75e0-69564806b3ce/full/843,/0/default.jpg"
52990,Woman Picking Fruit and Oviri,Paul Gauguin,"Wood-block print in black ink on thin ivory Japanese paper, tipped on ivory wove paper, laid down on off-white wove plate paper with decorative plate marks",Prints and Drawings,France,1895/96,woodcut,"https://www.artic.edu/iiif/2/184f6868-5a5c-0aac-d350-dc58f999a414/full/843,/0/default.jpg"
16564,Branch of the Seine near Giverny (Mist),Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1897,painting,"https://www.artic.edu/iiif/2/838d8c33-a3b4-68ea-587b-87ceec2011af/full/843,/0/default.jpg"
14598,The Beach at Sainte-Adresse,Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1867,painting,"https://www.artic.edu/iiif/2/95be2572-b53d-8e7b-abc9-10eb48d4fa5d/full/843,/0/default.jpg"
110798,Seated Bather,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1914,oil on canvas,"https://www.artic.edu/iiif/2/c867cf86-9ad4-d720-8360-4064c317ab3c/full/843,/0/default.jpg"
81555,Lunch at the Restaurant Fournaise (The Rowers' Lunch),Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1875,painting,"https://www.artic.edu/iiif/2/1a1b74fe-ff2a-8991-0581-5d420f0b840e/full/843,/0/default.jpg"
25832,Jean Renoir Sewing,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1899–1900,oil on canvas,"https://www.artic.edu/iiif/2/41728a11-a073-6efa-387c-a40384477ad2/full/843,/0/default.jpg"
186400,Bathers in a Forest,Pierre-Auguste Renoir,"Graphite on tan wove paper, laid down on ivory Japanese paper",Prints and Drawings,France,1895/97,prints and drawing,"https://www.artic.edu/iiif/2/05dcf84b-b32c-91f6-277d-e7b1042bb357/full/843,/0/default.jpg"
99749,Grove of Trees,Pierre-Auguste Renoir,Opaque and transparent watercolor on cream wove paper,Prints and Drawings,France,1888/90,watercolor,"https://www.artic.edu/iiif/2/5dfcbae3-6682-d1e6-0d1c-9eb8b5fd4a5e/full/843,/0/default.jpg"
62432,Studies of Trees and Foliage,Pierre-Auguste Renoir,Pen and black ink with opaque and transparent watercolor on ivory wove paper,Prints and Drawings,France,1884/87,watercolor,"https://www.artic.edu/iiif/2/613c9cf8-f984-c02b-af44-7e4c4b2a6dbf/full/843,/0/default.jpg"
23198,Bather,Pierre-Auguste Renoir,"Red chalk, with traces of graphite, on cream laid paper",Prints and Drawings,France,c. 1885,chalk,"https://www.artic.edu/iiif/2/4e37cb8a-be63-0dfc-964c-30b948efe333/full/843,/0/default.jpg"
113275,"Woman Seated in a Chair (recto); Woman in a Chair, Seen from the Back (verso)",Pierre-Auguste Renoir,"Charcoal, with graphite and touches of stumping and erasure (recto), and graphite (verso) on ivory wove paper",Prints and Drawings,France,c. 1883,charcoal,"https://www.artic.edu/iiif/2/7d039935-32a2-3e2a-f416-44fbdf0b8fd9/full/843,/0/default.jpg"
65814,"Splashing Figure (Study for ""The Large Bathers"")",Pierre-Auguste Renoir,"Red, white, and black chalk, with stumping, and black Conté crayon on tan wove (tracing) paper, laid down on canvas",Prints and Drawings,France,1884/85,chalk,"https://www.artic.edu/iiif/2/800cc498-276f-ebc2-bf54-e4bcfbef2c88/full/843,/0/default.jpg"
16622,Madame Léon Clapisson,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1883,painting,"https://www.artic.edu/iiif/2/a7af09dc-5743-062e-4802-b6435e67eaa5/full/843,/0/default.jpg"
16600,Lucie Berard (Child in White),Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1883,painting,"https://www.artic.edu/iiif/2/0e94a829-b3b7-8317-b609-d1826f0369f0/full/843,/0/default.jpg"
97933,Water Lily Pond,Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1917–19,painting,"https://www.artic.edu/iiif/2/7a23ad22-2044-6d7d-6315-9b101dadc559/full/843,/0/default.jpg"
16629,Fruits of the Midi,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1881,painting,"https://www.artic.edu/iiif/2/3e005f8a-d37f-871b-15bb-89756f1ed2e9/full/843,/0/default.jpg"
16617,Chrysanthemums,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1881–82,painting,"https://www.artic.edu/iiif/2/479aff61-784e-e833-fd82-50ba8c819514/full/843,/0/default.jpg"
4887,Irises,Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1914–17,oil on canvas,"https://www.artic.edu/iiif/2/1f925e43-ff81-5ad7-da75-b28ea651c09f/full/843,/0/default.jpg"
113794,"The Descent from the Summit: Jean Martin Steadies Hélène, the Banker’s Daughter (Illustration for Edmond Renoir’s “L’étiquette”) (recto); Half-Length Sketch of a Woman (verso)",Pierre-Auguste Renoir,Black chalk (recto and verso) on ivory laid paper (discolored to tan),Prints and Drawings,France,1881,conté crayon,"https://www.artic.edu/iiif/2/c2c596be-1fcb-3b2e-7e1a-7116396d4875/full/843,/0/default.jpg"
16568,Water Lilies,Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1906,oil on canvas,"https://www.artic.edu/iiif/2/3c27b499-af56-f0d5-93b5-a7f2f1ad5813/full/843,/0/default.jpg"
14630,"Venice, Palazzo Dario",Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1908,painting,"https://www.artic.edu/iiif/2/64c38f6d-f0d5-b553-a27e-3552550f351a/full/843,/0/default.jpg"
94131,On the Terrace of a Hotel in Bordighera: The Painter Jean Martin Reviews His Bill (Illustration for Edmond Renoir’s “L’étiquette”),Pierre-Auguste Renoir,Black conté crayon over pen and brush and black ink on ivory laid paper (discolored to cream),Prints and Drawings,France,1881,pen and ink drawings,"https://www.artic.edu/iiif/2/e406e261-8d27-d3b5-658d-751d79d03ff2/full/843,/0/default.jpg"
16579,Vétheuil,Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1901,painting,"https://www.artic.edu/iiif/2/5a487230-6002-45a7-08c4-b2198a2a2c60/full/843,/0/default.jpg"
14655,Two Sisters (On the Terrace),Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1881,painting,"https://www.artic.edu/iiif/2/3a608f55-d76e-fa96-d0b1-0789fbc48f1e/full/843,/0/default.jpg"
14634,Vétheuil,Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1901,painting,"https://www.artic.edu/iiif/2/d39b1026-7d8d-6e6a-738e-8a136b1a0033/full/843,/0/default.jpg"
95654,Near the Lake,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1879–80,painting,"https://www.artic.edu/iiif/2/26e1c560-acca-3148-46dc-c144ac22bd3e/full/843,/0/default.jpg"
81558,Acrobats at the Cirque Fernando (Francisca and Angelina Wartenberg),Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1879,painting,"https://www.artic.edu/iiif/2/321c45f5-22a3-84a2-44cc-cf66642d4cf2/full/843,/0/default.jpg"
16584,"Houses of Parliament, London",Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1900–1,painting,"https://www.artic.edu/iiif/2/03930df3-1e6c-eeca-8660-c0b22ca477ff/full/843,/0/default.jpg"
103139,"Waterloo Bridge, Gray Weather",Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1900,painting,"https://www.artic.edu/iiif/2/6f61a6fc-dcd8-e801-0ad8-5f7e561d91b6/full/843,/0/default.jpg"
81557,Seascape,Pierre-Auguste Renoir,Oil on canvas,Painting and Sculpture of Europe,France,1879,painting,"https://www.artic.edu/iiif/2/caf4fa39-e2e8-344a-542c-2d9a03ec9d4b/full/843,/0/default.jpg"
20701,"Waterloo Bridge, Sunlight Effect",Claude Monet,Oil on canvas,Painting and Sculpture of Europe,France,1903,painting,"https://www.artic.edu/iiif/2/827d02ef-6765-9728-c07e-52ad22b73fd3/full/843,/0/default.jpg"
